,Districtid,monthid,cases
8441,TN_Virudhunagar,10,328
8442,TN_Virudhunagar,11,134
8443,TN_Virudhunagar,12,103
8444,TN_Virudhunagar,13,611
8445,TN_Virudhunagar,14,7894
8446,TN_Virudhunagar,15,17009
8447,TN_Virudhunagar,16,2090
8448,TN_Virudhunagar,17,448
8449,TR_Dhalai,1,0
8450,TR_Dhalai,2,152
8451,TR_Dhalai,3,49
8452,TR_Dhalai,4,82
8453,TR_Dhalai,5,388
8454,TR_Dhalai,6,1288
8455,TR_Dhalai,7,1039
8456,TR_Dhalai,8,277
8457,TR_Dhalai,9,93
8458,TR_Dhalai,10,18
8459,TR_Dhalai,11,0
8460,TR_Dhalai,12,0
8461,TR_Dhalai,13,17
8462,TR_Dhalai,14,328
8463,TR_Dhalai,15,1100
8464,TR_Dhalai,16,1251
8465,TR_Dhalai,17,600
8466,TR_Gomati,1,0
8467,TR_Gomati,2,2
8468,TR_Gomati,3,100
8469,TR_Gomati,4,204
8470,TR_Gomati,5,802
8471,TR_Gomati,6,1006
8472,TR_Gomati,7,1278
8473,TR_Gomati,8,298
8474,TR_Gomati,9,109
8475,TR_Gomati,10,8
8476,TR_Gomati,11,1
8477,TR_Gomati,12,2
8478,TR_Gomati,13,12
8479,TR_Gomati,14,194
8480,TR_Gomati,15,1150
8481,TR_Gomati,16,1215
8482,TR_Gomati,17,1214
8483,TR_Khowai,1,0
8484,TR_Khowai,2,0
8485,TR_Khowai,3,30
8486,TR_Khowai,4,185
8487,TR_Khowai,5,382
8488,TR_Khowai,6,738
8489,TR_Khowai,7,312
8490,TR_Khowai,8,85
8491,TR_Khowai,9,26
8492,TR_Khowai,10,17
8493,TR_Khowai,11,6
8494,TR_Khowai,12,0
8495,TR_Khowai,13,7
8496,TR_Khowai,14,131
8497,TR_Khowai,15,1098
8498,TR_Khowai,16,924
8499,TR_Khowai,17,410
8500,TR_North Tripura,1,0
8501,TR_North Tripura,2,2
8502,TR_North Tripura,3,12
8503,TR_North Tripura,4,81
8504,TR_North Tripura,5,527
8505,TR_North Tripura,6,1009
8506,TR_North Tripura,7,755
8507,TR_North Tripura,8,194
8508,TR_North Tripura,9,78
8509,TR_North Tripura,10,26
8510,TR_North Tripura,11,2
8511,TR_North Tripura,12,0
8512,TR_North Tripura,13,16
8513,TR_North Tripura,14,537
8514,TR_North Tripura,15,1458
8515,TR_North Tripura,16,1370
8516,TR_North Tripura,17,646
8517,TR_Sipahijala,1,0
8518,TR_Sipahijala,2,0
8519,TR_Sipahijala,3,507
8520,TR_Sipahijala,4,142
8521,TR_Sipahijala,5,631
8522,TR_Sipahijala,6,938
8523,TR_Sipahijala,7,371
8524,TR_Sipahijala,8,127
8525,TR_Sipahijala,9,70
8526,TR_Sipahijala,10,12
8527,TR_Sipahijala,11,2
8528,TR_Sipahijala,12,4
8529,TR_Sipahijala,13,14
8530,TR_Sipahijala,14,290
8531,TR_Sipahijala,15,1672
8532,TR_Sipahijala,16,784
8533,TR_Sipahijala,17,425
8534,TR_South Tripura,1,0
8535,TR_South Tripura,2,0
8536,TR_South Tripura,3,77
8537,TR_South Tripura,4,90
8538,TR_South Tripura,5,256
8539,TR_South Tripura,6,1043
8540,TR_South Tripura,7,1353
8541,TR_South Tripura,8,763
8542,TR_South Tripura,9,271
8543,TR_South Tripura,10,40
8544,TR_South Tripura,11,2
8545,TR_South Tripura,12,2
8546,TR_South Tripura,13,13
8547,TR_South Tripura,14,422
8548,TR_South Tripura,15,2415
8549,TR_South Tripura,16,1501
8550,TR_South Tripura,17,1237
8551,TR_Unokoti,1,0
8552,TR_Unokoti,2,0
8553,TR_Unokoti,3,59
8554,TR_Unokoti,4,31
8555,TR_Unokoti,5,57
8556,TR_Unokoti,6,1006
8557,TR_Unokoti,7,1036
8558,TR_Unokoti,8,383
8559,TR_Unokoti,9,89
8560,TR_Unokoti,10,11
8561,TR_Unokoti,11,0
8562,TR_Unokoti,12,0
8563,TR_Unokoti,13,5
8564,TR_Unokoti,14,432
8565,TR_Unokoti,15,1739
8566,TR_Unokoti,16,1768
8567,TR_Unokoti,17,1336
8568,TR_West Tripura,1,0
8569,TR_West Tripura,2,0
8570,TR_West Tripura,3,89
8571,TR_West Tripura,4,279
8572,TR_West Tripura,5,1458
8573,TR_West Tripura,6,5207
8574,TR_West Tripura,7,2997
8575,TR_West Tripura,8,761
8576,TR_West Tripura,9,367
8577,TR_West Tripura,10,131
8578,TR_West Tripura,11,15
8579,TR_West Tripura,12,68
8580,TR_West Tripura,13,331
8581,TR_West Tripura,14,3428
8582,TR_West Tripura,15,8634
8583,TR_West Tripura,16,3211
8584,TR_West Tripura,17,2884
8585,UP_Agra,1,0
8586,UP_Agra,2,785
8587,UP_Agra,3,244
8588,UP_Agra,4,360
8589,UP_Agra,5,813
8590,UP_Agra,6,1884
8591,UP_Agra,7,2239
8592,UP_Agra,8,1556
8593,UP_Agra,9,1714
8594,UP_Agra,10,511
8595,UP_Agra,11,99
8596,UP_Agra,12,46
8597,UP_Agra,13,1562
8598,UP_Agra,14,12109
8599,UP_Agra,15,1089
8600,UP_Agra,16,-43
8601,UP_Agra,17,19
8602,UP_Aligarh,1,0
8603,UP_Aligarh,2,66
8604,UP_Aligarh,3,205
8605,UP_Aligarh,4,516
8606,UP_Aligarh,5,1598
8607,UP_Aligarh,6,3993
8608,UP_Aligarh,7,2332
8609,UP_Aligarh,8,957
8610,UP_Aligarh,9,915
8611,UP_Aligarh,10,301
8612,UP_Aligarh,11,160
8613,UP_Aligarh,12,51
8614,UP_Aligarh,13,568
8615,UP_Aligarh,14,7716
8616,UP_Aligarh,15,1141
8617,UP_Aligarh,16,41
8618,UP_Aligarh,17,0
8619,UP_Ambedkar Nagar,1,0
8620,UP_Ambedkar Nagar,2,2
8621,UP_Ambedkar Nagar,3,97
8622,UP_Ambedkar Nagar,4,37
8623,UP_Ambedkar Nagar,5,353
8624,UP_Ambedkar Nagar,6,647
8625,UP_Ambedkar Nagar,7,401
8626,UP_Ambedkar Nagar,8,133
8627,UP_Ambedkar Nagar,9,66
8628,UP_Ambedkar Nagar,10,72
8629,UP_Ambedkar Nagar,11,19
8630,UP_Ambedkar Nagar,12,3
8631,UP_Ambedkar Nagar,13,355
8632,UP_Ambedkar Nagar,14,1992
8633,UP_Ambedkar Nagar,15,610
8634,UP_Ambedkar Nagar,16,46
8635,UP_Ambedkar Nagar,17,1
8636,UP_Amethi,1,0
8637,UP_Amethi,2,13
8638,UP_Amethi,3,201
8639,UP_Amethi,4,91
8640,UP_Amethi,5,451
8641,UP_Amethi,6,1156
8642,UP_Amethi,7,702
8643,UP_Amethi,8,337
8644,UP_Amethi,9,357
8645,UP_Amethi,10,231
8646,UP_Amethi,11,73
8647,UP_Amethi,12,18
8648,UP_Amethi,13,275
8649,UP_Amethi,14,4910
8650,UP_Amethi,15,746
8651,UP_Amethi,16,30
8652,UP_Amethi,17,6
8653,UP_Amroha,1,0
8654,UP_Amroha,2,33
8655,UP_Amroha,3,45
8656,UP_Amroha,4,158
8657,UP_Amroha,5,794
8658,UP_Amroha,6,1098
8659,UP_Amroha,7,970
8660,UP_Amroha,8,724
8661,UP_Amroha,9,207
8662,UP_Amroha,10,148
8663,UP_Amroha,11,44
8664,UP_Amroha,12,22
8665,UP_Amroha,13,503
8666,UP_Amroha,14,10262
8667,UP_Amroha,15,1348
8668,UP_Amroha,16,14
8669,UP_Amroha,17,5
8670,UP_Auraiya,1,0
8671,UP_Auraiya,2,18
8672,UP_Auraiya,3,39
8673,UP_Auraiya,4,62
8674,UP_Auraiya,5,555
8675,UP_Auraiya,6,1035
8676,UP_Auraiya,7,793
8677,UP_Auraiya,8,455
8678,UP_Auraiya,9,325
8679,UP_Auraiya,10,151
8680,UP_Auraiya,11,11
8681,UP_Auraiya,12,9
8682,UP_Auraiya,13,607
8683,UP_Auraiya,14,5273
8684,UP_Auraiya,15,448
8685,UP_Auraiya,16,13
8686,UP_Auraiya,17,8
8687,UP_Ayodhya,1,0
8688,UP_Ayodhya,2,1
8689,UP_Ayodhya,3,166
8690,UP_Ayodhya,4,312
8691,UP_Ayodhya,5,1362
8692,UP_Ayodhya,6,2760
8693,UP_Ayodhya,7,1878
8694,UP_Ayodhya,8,602
8695,UP_Ayodhya,9,336
8696,UP_Ayodhya,10,383
8697,UP_Ayodhya,11,125
8698,UP_Ayodhya,12,22
8699,UP_Ayodhya,13,924
8700,UP_Ayodhya,14,6147
8701,UP_Ayodhya,15,1197
8702,UP_Ayodhya,16,45
8703,UP_Ayodhya,17,10
8704,UP_Azamgarh,1,0
8705,UP_Azamgarh,2,10
8706,UP_Azamgarh,3,157
8707,UP_Azamgarh,4,217
8708,UP_Azamgarh,5,1667
8709,UP_Azamgarh,6,1779
8710,UP_Azamgarh,7,1069
8711,UP_Azamgarh,8,482
8712,UP_Azamgarh,9,304
8713,UP_Azamgarh,10,147
8714,UP_Azamgarh,11,36
8715,UP_Azamgarh,12,9
8716,UP_Azamgarh,13,1293
8717,UP_Azamgarh,14,9690
8718,UP_Azamgarh,15,572
8719,UP_Azamgarh,16,60
8720,UP_Azamgarh,17,14
8721,UP_Baghpat,1,0
8722,UP_Baghpat,2,25
8723,UP_Baghpat,3,120
8724,UP_Baghpat,4,319
8725,UP_Baghpat,5,250
8726,UP_Baghpat,6,353
8727,UP_Baghpat,7,253
8728,UP_Baghpat,8,317
8729,UP_Baghpat,9,393
8730,UP_Baghpat,10,147
8731,UP_Baghpat,11,17
8732,UP_Baghpat,12,6
8733,UP_Baghpat,13,253
8734,UP_Baghpat,14,4684
8735,UP_Baghpat,15,1674
8736,UP_Baghpat,16,-57
8737,UP_Baghpat,17,14
8738,UP_Bahraich,1,0
8739,UP_Bahraich,2,35
8740,UP_Bahraich,3,74
8741,UP_Bahraich,4,62
8742,UP_Bahraich,5,1098
8743,UP_Bahraich,6,1296
8744,UP_Bahraich,7,819
8745,UP_Bahraich,8,314
8746,UP_Bahraich,9,174
8747,UP_Bahraich,10,116
8748,UP_Bahraich,11,43
8749,UP_Bahraich,12,9
8750,UP_Bahraich,13,712
8751,UP_Bahraich,14,5456
8752,UP_Bahraich,15,882
8753,UP_Bahraich,16,101
8754,UP_Bahraich,17,6
8755,UP_Ballia,1,0
8756,UP_Ballia,2,1
8757,UP_Ballia,3,54
8758,UP_Ballia,4,405
8759,UP_Ballia,5,2360
8760,UP_Ballia,6,1982
8761,UP_Ballia,7,1295
8762,UP_Ballia,8,686
8763,UP_Ballia,9,453
8764,UP_Ballia,10,285
8765,UP_Ballia,11,35
8766,UP_Ballia,12,22
8767,UP_Ballia,13,1733
8768,UP_Ballia,14,10620
8769,UP_Ballia,15,699
8770,UP_Ballia,16,16
8771,UP_Ballia,17,6
8772,UP_Banda,1,0
8773,UP_Banda,2,21
8774,UP_Banda,3,13
8775,UP_Banda,4,44
8776,UP_Banda,5,338
8777,UP_Banda,6,985
8778,UP_Banda,7,920
8779,UP_Banda,8,684
8780,UP_Banda,9,429
8781,UP_Banda,10,269
8782,UP_Banda,11,33
8783,UP_Banda,12,8
8784,UP_Banda,13,1083
8785,UP_Banda,14,5571
8786,UP_Banda,15,267
8787,UP_Banda,16,15
8788,UP_Banda,17,7
8789,UP_Barabanki,1,0
8790,UP_Barabanki,2,10
8791,UP_Barabanki,3,207
8792,UP_Barabanki,4,395
8793,UP_Barabanki,5,1332
8794,UP_Barabanki,6,3047
8795,UP_Barabanki,7,1474
8796,UP_Barabanki,8,517
8797,UP_Barabanki,9,307
8798,UP_Barabanki,10,211
8799,UP_Barabanki,11,58
8800,UP_Barabanki,12,28
8801,UP_Barabanki,13,1465
8802,UP_Barabanki,14,8801
8803,UP_Barabanki,15,1179
8804,UP_Barabanki,16,55
8805,UP_Barabanki,17,18
8806,UP_Bareilly,1,0
8807,UP_Bareilly,2,11
8808,UP_Bareilly,3,113
8809,UP_Bareilly,4,520
8810,UP_Bareilly,5,3812
8811,UP_Bareilly,6,3872
8812,UP_Bareilly,7,2566
8813,UP_Bareilly,8,1179
8814,UP_Bareilly,9,1107
8815,UP_Bareilly,10,732
8816,UP_Bareilly,11,249
8817,UP_Bareilly,12,128
8818,UP_Bareilly,13,2163
8819,UP_Bareilly,14,24503
8820,UP_Bareilly,15,1798
8821,UP_Bareilly,16,90
8822,UP_Bareilly,17,19
8823,UP_Basti,1,0
8824,UP_Basti,2,46
8825,UP_Basti,3,213
8826,UP_Basti,4,194
8827,UP_Basti,5,1350
8828,UP_Basti,6,1124
8829,UP_Basti,7,1097
8830,UP_Basti,8,544
8831,UP_Basti,9,231
8832,UP_Basti,10,124
8833,UP_Basti,11,266
8834,UP_Basti,12,31
8835,UP_Basti,13,596
8836,UP_Basti,14,4602
8837,UP_Basti,15,839
8838,UP_Basti,16,32
8839,UP_Basti,17,3
8840,UP_Bhadohi,1,0
8841,UP_Bhadohi,2,3
8842,UP_Bhadohi,3,81
8843,UP_Bhadohi,4,138
8844,UP_Bhadohi,5,576
8845,UP_Bhadohi,6,555
8846,UP_Bhadohi,7,412
8847,UP_Bhadohi,8,192
8848,UP_Bhadohi,9,141
8849,UP_Bhadohi,10,66
8850,UP_Bhadohi,11,19
8851,UP_Bhadohi,12,5
8852,UP_Bhadohi,13,787
8853,UP_Bhadohi,14,3927
8854,UP_Bhadohi,15,476
8855,UP_Bhadohi,16,20
8856,UP_Bhadohi,17,3
8857,UP_Bijnor,1,0
8858,UP_Bijnor,2,46
8859,UP_Bijnor,3,158
8860,UP_Bijnor,4,212
8861,UP_Bijnor,5,624
8862,UP_Bijnor,6,1305
8863,UP_Bijnor,7,834
8864,UP_Bijnor,8,447
8865,UP_Bijnor,9,378
8866,UP_Bijnor,10,198
8867,UP_Bijnor,11,59
8868,UP_Bijnor,12,18
8869,UP_Bijnor,13,622
8870,UP_Bijnor,14,8293
8871,UP_Bijnor,15,1161
8872,UP_Bijnor,16,37
8873,UP_Bijnor,17,7
8874,UP_Budaun,1,0
8875,UP_Budaun,2,17
8876,UP_Budaun,3,43
8877,UP_Budaun,4,181
8878,UP_Budaun,5,508
8879,UP_Budaun,6,1400
8880,UP_Budaun,7,717
8881,UP_Budaun,8,371
8882,UP_Budaun,9,391
8883,UP_Budaun,10,245
8884,UP_Budaun,11,78
8885,UP_Budaun,12,5
8886,UP_Budaun,13,583
8887,UP_Budaun,14,9087
8888,UP_Budaun,15,965
8889,UP_Budaun,16,24
8890,UP_Budaun,17,5
8891,UP_Bulandshahr,1,0
8892,UP_Bulandshahr,2,77
8893,UP_Bulandshahr,3,260
8894,UP_Bulandshahr,4,592
8895,UP_Bulandshahr,5,758
8896,UP_Bulandshahr,6,1231
8897,UP_Bulandshahr,7,1059
8898,UP_Bulandshahr,8,914
8899,UP_Bulandshahr,9,750
8900,UP_Bulandshahr,10,368
8901,UP_Bulandshahr,11,98
8902,UP_Bulandshahr,12,32
8903,UP_Bulandshahr,13,711
8904,UP_Bulandshahr,14,9319
8905,UP_Bulandshahr,15,3244
8906,UP_Bulandshahr,16,130
8907,UP_Bulandshahr,17,19
8908,UP_Chandauli,1,0
8909,UP_Chandauli,2,1
8910,UP_Chandauli,3,47
8911,UP_Chandauli,4,256
8912,UP_Chandauli,5,1042
8913,UP_Chandauli,6,1231
8914,UP_Chandauli,7,816
8915,UP_Chandauli,8,482
8916,UP_Chandauli,9,435
8917,UP_Chandauli,10,319
8918,UP_Chandauli,11,47
8919,UP_Chandauli,12,19
8920,UP_Chandauli,13,1398
8921,UP_Chandauli,14,9097
8922,UP_Chandauli,15,401
8923,UP_Chandauli,16,31
8924,UP_Chandauli,17,10
8925,UP_Chitrakoot,1,0
8926,UP_Chitrakoot,2,8
8927,UP_Chitrakoot,3,68
8928,UP_Chitrakoot,4,30
8929,UP_Chitrakoot,5,231
8930,UP_Chitrakoot,6,611
8931,UP_Chitrakoot,7,522
8932,UP_Chitrakoot,8,436
8933,UP_Chitrakoot,9,119
8934,UP_Chitrakoot,10,107
8935,UP_Chitrakoot,11,7
8936,UP_Chitrakoot,12,5
8937,UP_Chitrakoot,13,635
8938,UP_Chitrakoot,14,3902
8939,UP_Chitrakoot,15,229
8940,UP_Chitrakoot,16,11
8941,UP_Chitrakoot,17,3
8942,UP_Deoria,1,0
8943,UP_Deoria,2,4
8944,UP_Deoria,3,138
8945,UP_Deoria,4,325
8946,UP_Deoria,5,1827
8947,UP_Deoria,6,2675
8948,UP_Deoria,7,814
8949,UP_Deoria,8,428
8950,UP_Deoria,9,195
8951,UP_Deoria,10,111
8952,UP_Deoria,11,23
8953,UP_Deoria,12,11
8954,UP_Deoria,13,864
8955,UP_Deoria,14,9992
8956,UP_Deoria,15,2236
8957,UP_Deoria,16,44
8958,UP_Deoria,17,25
8959,UP_Etah,1,0
8960,UP_Etah,2,11
8961,UP_Etah,3,53
8962,UP_Etah,4,110
8963,UP_Etah,5,418
8964,UP_Etah,6,764
8965,UP_Etah,7,462
8966,UP_Etah,8,279
8967,UP_Etah,9,248
8968,UP_Etah,10,71
8969,UP_Etah,11,3
8970,UP_Etah,12,15
8971,UP_Etah,13,380
8972,UP_Etah,14,6246
8973,UP_Etah,15,616
8974,UP_Etah,16,20
8975,UP_Etah,17,-1
8976,UP_Etawah,1,0
8977,UP_Etawah,2,3
8978,UP_Etawah,3,125
8979,UP_Etawah,4,277
8980,UP_Etawah,5,739
8981,UP_Etawah,6,1974
8982,UP_Etawah,7,1231
8983,UP_Etawah,8,574
8984,UP_Etawah,9,482
8985,UP_Etawah,10,154
8986,UP_Etawah,11,30
8987,UP_Etawah,12,8
8988,UP_Etawah,13,838
8989,UP_Etawah,14,6451
8990,UP_Etawah,15,669
8991,UP_Etawah,16,34
8992,UP_Etawah,17,-13
8993,UP_Farrukhabad,1,0
8994,UP_Farrukhabad,2,8
8995,UP_Farrukhabad,3,66
8996,UP_Farrukhabad,4,192
8997,UP_Farrukhabad,5,465
8998,UP_Farrukhabad,6,1012
8999,UP_Farrukhabad,7,1740
9000,UP_Farrukhabad,8,484
9001,UP_Farrukhabad,9,369
9002,UP_Farrukhabad,10,169
9003,UP_Farrukhabad,11,39
9004,UP_Farrukhabad,12,23
9005,UP_Farrukhabad,13,537
9006,UP_Farrukhabad,14,4138
9007,UP_Farrukhabad,15,752
9008,UP_Farrukhabad,16,17
9009,UP_Farrukhabad,17,7
9010,UP_Fatehpur,1,0
9011,UP_Fatehpur,2,6
9012,UP_Fatehpur,3,91
9013,UP_Fatehpur,4,135
9014,UP_Fatehpur,5,626
9015,UP_Fatehpur,6,896
9016,UP_Fatehpur,7,881
9017,UP_Fatehpur,8,567
9018,UP_Fatehpur,9,325
9019,UP_Fatehpur,10,136
9020,UP_Fatehpur,11,22
9021,UP_Fatehpur,12,16
9022,UP_Fatehpur,13,286
9023,UP_Fatehpur,14,2431
9024,UP_Fatehpur,15,136
9025,UP_Fatehpur,16,25
9026,UP_Fatehpur,17,8
9027,UP_Firozabad,1,0
9028,UP_Firozabad,2,194
9029,UP_Firozabad,3,178
9030,UP_Firozabad,4,191
9031,UP_Firozabad,5,422
9032,UP_Firozabad,6,1110
9033,UP_Firozabad,7,654
9034,UP_Firozabad,8,431
9035,UP_Firozabad,9,430
9036,UP_Firozabad,10,101
9037,UP_Firozabad,11,35
9038,UP_Firozabad,12,63
9039,UP_Firozabad,13,683
9040,UP_Firozabad,14,3366
9041,UP_Firozabad,15,515
9042,UP_Firozabad,16,41
9043,UP_Firozabad,17,6
9044,UP_Gautam Buddha Nagar,1,0
9045,UP_Gautam Buddha Nagar,2,249
9046,UP_Gautam Buddha Nagar,3,744
9047,UP_Gautam Buddha Nagar,4,2557
9048,UP_Gautam Buddha Nagar,5,2583
9049,UP_Gautam Buddha Nagar,6,3924
9050,UP_Gautam Buddha Nagar,7,4845
9051,UP_Gautam Buddha Nagar,8,4587
9052,UP_Gautam Buddha Nagar,9,3844
9053,UP_Gautam Buddha Nagar,10,994
9054,UP_Gautam Buddha Nagar,11,173
9055,UP_Gautam Buddha Nagar,12,231
9056,UP_Gautam Buddha Nagar,13,2770
9057,UP_Gautam Buddha Nagar,14,29698
9058,UP_Gautam Buddha Nagar,15,3851
9059,UP_Gautam Buddha Nagar,16,158
9060,UP_Gautam Buddha Nagar,17,100
9061,UP_Ghaziabad,1,0
9062,UP_Ghaziabad,2,169
9063,UP_Ghaziabad,3,459
9064,UP_Ghaziabad,4,2812
9065,UP_Ghaziabad,5,2709
9066,UP_Ghaziabad,6,4613
9067,UP_Ghaziabad,7,5246
9068,UP_Ghaziabad,8,3837
9069,UP_Ghaziabad,9,4405
9070,UP_Ghaziabad,10,1403
9071,UP_Ghaziabad,11,238
9072,UP_Ghaziabad,12,201
9073,UP_Ghaziabad,13,1953
9074,UP_Ghaziabad,14,21347
9075,UP_Ghaziabad,15,4187
9076,UP_Ghaziabad,16,134
9077,UP_Ghaziabad,17,38
9078,UP_Ghazipur,1,0
9079,UP_Ghazipur,2,14
9080,UP_Ghazipur,3,158
9081,UP_Ghazipur,4,223
9082,UP_Ghazipur,5,1480
9083,UP_Ghazipur,6,1347
9084,UP_Ghazipur,7,747
9085,UP_Ghazipur,8,460
9086,UP_Ghazipur,9,336
9087,UP_Ghazipur,10,234
9088,UP_Ghazipur,11,37
9089,UP_Ghazipur,12,25
9090,UP_Ghazipur,13,1293
9091,UP_Ghazipur,14,13168
9092,UP_Ghazipur,15,1363
9093,UP_Ghazipur,16,68
9094,UP_Ghazipur,17,24
9095,UP_Gonda,1,0
9096,UP_Gonda,2,21
9097,UP_Gonda,3,87
9098,UP_Gonda,4,126
9099,UP_Gonda,5,1204
9100,UP_Gonda,6,1708
9101,UP_Gonda,7,884
9102,UP_Gonda,8,570
9103,UP_Gonda,9,212
9104,UP_Gonda,10,95
9105,UP_Gonda,11,21
9106,UP_Gonda,12,6
9107,UP_Gonda,13,889
9108,UP_Gonda,14,5296
9109,UP_Gonda,15,682
9110,UP_Gonda,16,80
9111,UP_Gonda,17,11
9112,UP_Gorakhpur,1,0
9113,UP_Gorakhpur,2,10
9114,UP_Gorakhpur,3,156
9115,UP_Gorakhpur,4,603
9116,UP_Gorakhpur,5,3915
9117,UP_Gorakhpur,6,7883
9118,UP_Gorakhpur,7,4416
9119,UP_Gorakhpur,8,1873
9120,UP_Gorakhpur,9,969
9121,UP_Gorakhpur,10,736
9122,UP_Gorakhpur,11,158
9123,UP_Gorakhpur,12,62
9124,UP_Gorakhpur,13,4018
9125,UP_Gorakhpur,14,27006
9126,UP_Gorakhpur,15,5087
9127,UP_Gorakhpur,16,146
9128,UP_Gorakhpur,17,47
9129,UP_Hapur,1,0
9130,UP_Hapur,2,61
9131,UP_Hapur,3,159
9132,UP_Hapur,4,698
9133,UP_Hapur,5,537
9134,UP_Hapur,6,677
9135,UP_Hapur,7,783
9136,UP_Hapur,8,521
9137,UP_Hapur,9,555
9138,UP_Hapur,10,194
9139,UP_Hapur,11,57
9140,UP_Hapur,12,35
9141,UP_Hapur,13,429
9142,UP_Hapur,14,5984
9143,UP_Hapur,15,1366
9144,UP_Hapur,16,57
9145,UP_Hapur,17,16
9146,UP_Hardoi,1,0
9147,UP_Hardoi,2,6
9148,UP_Hardoi,3,144
9149,UP_Hardoi,4,217
9150,UP_Hardoi,5,1232
9151,UP_Hardoi,6,1926
9152,UP_Hardoi,7,1333
9153,UP_Hardoi,8,444
9154,UP_Hardoi,9,269
9155,UP_Hardoi,10,149
9156,UP_Hardoi,11,57
9157,UP_Hardoi,12,8
9158,UP_Hardoi,13,752
9159,UP_Hardoi,14,5950
9160,UP_Hardoi,15,805
9161,UP_Hardoi,16,57
9162,UP_Hardoi,17,6
9163,UP_Hathras,1,0
9164,UP_Hathras,2,19
9165,UP_Hathras,3,58
9166,UP_Hathras,4,131
9167,UP_Hathras,5,147
9168,UP_Hathras,6,434
9169,UP_Hathras,7,233
9170,UP_Hathras,8,108
9171,UP_Hathras,9,97
9172,UP_Hathras,10,23
9173,UP_Hathras,11,14
9174,UP_Hathras,12,5
9175,UP_Hathras,13,50
9176,UP_Hathras,14,1237
9177,UP_Hathras,15,245
9178,UP_Hathras,16,22
9179,UP_Hathras,17,1
9180,UP_Jalaun,1,0
9181,UP_Jalaun,2,36
9182,UP_Jalaun,3,64
9183,UP_Jalaun,4,104
9184,UP_Jalaun,5,672
9185,UP_Jalaun,6,861
9186,UP_Jalaun,7,782
9187,UP_Jalaun,8,587
9188,UP_Jalaun,9,536
9189,UP_Jalaun,10,192
9190,UP_Jalaun,11,28
9191,UP_Jalaun,12,16
9192,UP_Jalaun,13,565
9193,UP_Jalaun,14,6414
9194,UP_Jalaun,15,484
9195,UP_Jalaun,16,23
9196,UP_Jalaun,17,9
9197,UP_Jaunpur,1,0
9198,UP_Jaunpur,2,13
9199,UP_Jaunpur,3,414
9200,UP_Jaunpur,4,286
9201,UP_Jaunpur,5,2195
9202,UP_Jaunpur,6,1438
9203,UP_Jaunpur,7,1012
9204,UP_Jaunpur,8,545
9205,UP_Jaunpur,9,397
9206,UP_Jaunpur,10,238
9207,UP_Jaunpur,11,61
9208,UP_Jaunpur,12,30
9209,UP_Jaunpur,13,1557
9210,UP_Jaunpur,14,11854
9211,UP_Jaunpur,15,1900
9212,UP_Jaunpur,16,106
9213,UP_Jaunpur,17,16
9214,UP_Jhansi,1,0
9215,UP_Jhansi,2,30
9216,UP_Jhansi,3,50
9217,UP_Jhansi,4,655
9218,UP_Jhansi,5,2234
9219,UP_Jhansi,6,2689
9220,UP_Jhansi,7,2018
9221,UP_Jhansi,8,889
9222,UP_Jhansi,9,967
9223,UP_Jhansi,10,481
9224,UP_Jhansi,11,129
9225,UP_Jhansi,12,43
9226,UP_Jhansi,13,3127
9227,UP_Jhansi,14,20963
9228,UP_Jhansi,15,1133
9229,UP_Jhansi,16,52
9230,UP_Jhansi,17,17
9231,UP_Kannauj,1,0
9232,UP_Kannauj,2,23
9233,UP_Kannauj,3,120
9234,UP_Kannauj,4,199
9235,UP_Kannauj,5,897
9236,UP_Kannauj,6,758
9237,UP_Kannauj,7,780
9238,UP_Kannauj,8,317
9239,UP_Kannauj,9,211
9240,UP_Kannauj,10,93
9241,UP_Kannauj,11,7
9242,UP_Kannauj,12,4
9243,UP_Kannauj,13,356
9244,UP_Kannauj,14,4880
9245,UP_Kannauj,15,286
9246,UP_Kannauj,16,29
9247,UP_Kannauj,17,8
9248,UP_Kanpur Dehat,1,0
9249,UP_Kanpur Dehat,2,4
9250,UP_Kanpur Dehat,3,36
9251,UP_Kanpur Dehat,4,43
9252,UP_Kanpur Dehat,5,470
9253,UP_Kanpur Dehat,6,912
9254,UP_Kanpur Dehat,7,247
9255,UP_Kanpur Dehat,8,103
9256,UP_Kanpur Dehat,9,148
9257,UP_Kanpur Dehat,10,49
9258,UP_Kanpur Dehat,11,11
9259,UP_Kanpur Dehat,12,28
9260,UP_Kanpur Dehat,13,234
9261,UP_Kanpur Dehat,14,3602
9262,UP_Kanpur Dehat,15,74
9263,UP_Kanpur Dehat,16,27
9264,UP_Kanpur Dehat,17,15
9265,UP_Kanpur Nagar,1,0
9266,UP_Kanpur Nagar,2,312
9267,UP_Kanpur Nagar,3,393
9268,UP_Kanpur Nagar,4,1188
9269,UP_Kanpur Nagar,5,7719
9270,UP_Kanpur Nagar,6,10392
9271,UP_Kanpur Nagar,7,6179
9272,UP_Kanpur Nagar,8,1846
9273,UP_Kanpur Nagar,9,2534
9274,UP_Kanpur Nagar,10,1079
9275,UP_Kanpur Nagar,11,305
9276,UP_Kanpur Nagar,12,131
9277,UP_Kanpur Nagar,13,7647
9278,UP_Kanpur Nagar,14,38739
9279,UP_Kanpur Nagar,15,1680
9280,UP_Kanpur Nagar,16,181
9281,UP_Kanpur Nagar,17,69
9282,UP_Kasganj,1,0
